플랫폼,브랜드,품목,제목,가격,이미지URL,매물URL
중고나라,보테가베네타,가방,보테가베네타 인트레치아토 디아고 핸드폰 파우치 크로스백 블랙 837120,1450000,https://img2.joongna.com/media/original/2026/08/18/17870326031212G4_ysl7i.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231644111
중고나라,보테가베네타,가방,보테가베네타 체인 크로스백,352000,https://img2.joongna.com/media/original/2026/07/19/17844588560619FN_z7RJ6.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230777317
중고나라,보테가베네타,가방,보테가베네타 미니파우치백 블랙,1710000,https://img2.joongna.com/media/original/2026/07/13/1783924503352qDz_IEack.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230581586
중고나라,보테가베네타,가방,보테가베네타 카세트백 옐로우,80000,https://img2.joongna.com/media/original/2026/08/17/1786944518228W4K_ubUcD.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231614475
중고나라,보테가베네타,가방,보테가 베네타 카세트백 새상품 미니백 가죽백,2400000,https://img2.joongna.com/media/original/2025/10/13/1760358797788eBS_ga8lG.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/220669879
중고나라,보테가베네타,가방,보테가베네타 코리에레 숄더백,680000,https://img2.joongna.com/media/original/2026/08/11/1786411477143laL_eApyk.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231441220
중고나라,보테가베네타,가방,보테가베네타 (Bottega Veneta) BV 클래식백 스킨톤 라지,1050000,https://img2.joongna.com/media/original/2026/05/04/1777875290514EEq_RYKse.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/228234856
중고나라,보테가베네타,가방,보테가베네타 아르코48 아르코미디움 숄더백 토트백,1400000,https://img2.joongna.com/media/original/2026/07/08/1783495051580fXB_CyHCd.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230427173
중고나라,보테가베네타,가방,보테가베네타 캄파나 라지 브라운 숄더백 토트백,800000,https://img2.joongna.com/media/original/2026/07/31/1785498143484eL5_LYc7S.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231149199
중고나라,보테가베네타,가방,보테가베네타 스몰 홉백 토트백 숄더백 블랙 홉 호보백,2400000,https://img2.joongna.com/media/original/2026/07/30/1785400909155tTr_jeS9l.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231116411
중고나라,보테가베네타,가방,보테가베네타 조디백 미니 블랙 은장 토트백,1600000,https://img2.joongna.com/media/original/2026/08/04/1785842421329A1f_jIKB6.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231258173
중고나라,보테가베네타,가방,(새상품) 보테가베네타 97982 카세트백 가방,169000,https://img2.joongna.com/media/original/2026/08/17/1786965554007OrV_i7jHO.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/231624921
중고나라,보테가베네타,가방,보테가베네타 유광 카세트백 썬더그레이,799000,https://img2.joongna.com/media/original/2026/07/20/1784495916032clZ_uY1Mw.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/230786485
중고나라,보테가베네타,가방,보테가베네타 / 천연 뱀피 체인 클러치백,520000,https://img2.joongna.com/cafe-article-data/live/2025/05/05/1104505606/1746441169914_000_TOcld_main.jpg?impolicy=thumb&size=150,https://web.joongna.com/product/208968437
